395,486,323,104
395,481,318,108
395,467,315,112
395,458,309,116
395,448,299,120
395,448,298,120
395,439,295,124
395,425,295,128
334,303,664,80
334,305,656,84
334,307,648,88
334,309,624,92
334,313,615,96
334,312,597,100
334,315,579,104
334,319,572,108
334,324,549,112
334,329,542,116
334,339,525,120
334,344,517,124
334,346,508,128
225,580,12,48
225,574,20,52
225,564,18,56
225,556,29,60
225,544,43,64
225,535,50,68
225,524,57,72
225,516,62,76
225,510,75,80
225,497,94,84
225,487,101,88
225,478,126,92
225,466,147,96
225,455,161,100
225,446,188,104
225,433,208,108
225,419,220,112
225,408,244,116
225,398,257,120
225,390,268,124
225,380,284,128
273,559,630,64
273,556,622,68
273,557,619,72
273,557,606,76
273,557,601,80
273,554,596,84
273,556,591,88
273,560,589,92
273,553,587,96
273,543,587,100
273,536,585,104
273,520,584,108
273,511,583,112
273,497,582,116
273,489,580,120
273,475,574,124
273,466,571,128
431,303,654,104
431,306,635,108
431,307,621,112
431,310,606,116
431,309,588,120
431,309,564,124
431,311,548,128
431,314,539,132
270,684,519,60
270,674,517,64
270,673,518,68
270,672,513,72
270,660,509,76
270,651,493,80
270,642,488,84
270,635,472,88
270,630,460,92
270,618,454,96
270,603,443,100
270,592,437,104
270,576,431,108
270,557,425,112
270,546,423,116
270,526,414,120
270,510,410,124
270,499,406,128
270,478,393,132
513,661,441,124
513,652,439,124
513,658,437,128
513,653,436,132
513,649,425,136
205,680,484,44
205,675,481,48
205,669,476,52
205,663,469,56
205,651,462,60
205,638,455,64
205,627,447,68
205,612,441,72
205,599,439,76
205,575,431,80
205,568,429,84
205,547,425,88
205,527,423,92
205,518,422,96
205,495,420,100
205,487,418,104
205,470,416,108
205,468,415,112
205,454,414,116
205,444,411,120
205,431,412,124
205,429,409,128
205,411,408,132
205,401,406,136
323,353,662,80
323,358,656,84
323,366,650,88
323,375,631,92
323,379,621,96
323,384,603,100
323,389,589,104
323,388,579,108
323,383,557,112
323,383,545,116
323,383,525,120
323,382,515,124
323,383,506,128
323,387,502,132
323,385,495,136
258,478,498,60
258,466,496,64
258,464,496,64
258,461,498,68
258,447,495,72
258,440,489,76
258,424,483,80
258,420,484,84
258,405,476,88
258,396,469,92
258,382,468,96
258,372,464,100
258,361,455,104
258,350,446,108
258,338,443,112
258,324,434,116
258,312,429,120
258,295,425,124
258,282,423,128
258,268,414,132
258,257,406,136
258,246,401,140
510,596,592,124
510,592,600,128
510,587,601,128
510,588,574,132
510,590,570,132
510,593,572,136
510,587,577,140
452,394,83,108
452,394,110,112
452,394,114,116
452,393,137,120
452,397,157,124
452,394,163,128
452,394,182,132
452,378,189,136
452,376,193,140
452,375,212,144
192,414,421,40
192,401,411,44
192,387,413,48
192,371,409,52
192,360,405,56
192,351,395,60
192,337,389,64
192,321,379,68
192,313,372,72
192,302,351,76
192,289,344,80
192,280,335,84
192,271,318,88
192,258,312,92
192,250,299,96
192,244,285,100
192,235,276,104
192,224,260,108
192,212,250,112
192,201,243,116
192,183,238,120
192,166,236,124
192,148,235,128
192,129,233,132
192,114,230,136
192,98,218,140
192,83,210,144
508,176,520,124
508,170,505,124
508,157,525,128
508,154,538,132
508,144,534,132
508,144,557,136
508,144,550,136
508,144,567,140
508,138,584,144
508,139,613,148
230,426,506,52
230,423,502,56
230,412,496,60
230,400,492,64
230,386,488,68
230,371,482,72
230,367,479,76
230,356,468,80
230,347,462,84
230,330,453,88
230,315,446,92
230,303,440,96
230,278,430,100
230,274,424,104
230,262,415,108
230,245,402,112
230,229,400,116
230,210,419,120
230,200,426,124
230,195,427,128
230,175,424,132
230,167,421,136
230,153,418,140
230,146,410,144
230,139,404,148
343,201,448,84
343,194,460,88
343,190,480,92
343,180,491,96
343,172,501,100
343,151,523,104
343,149,528,108
343,142,553,112
343,138,559,116
343,132,583,120
343,132,588,124
343,131,607,128
343,128,614,132
343,122,630,136
343,124,636,140
343,131,644,144
343,130,649,148
343,142,659,152
343,130,657,156
343,131,664,160
474,356,660,116
474,355,653,120
474,353,642,124
474,352,637,128
474,351,622,132
474,348,618,136
474,346,610,140
474,346,603,144
474,349,591,148
474,349,584,152
474,350,575,156
474,350,573,160
474,350,560,164
545,455,568,136
545,446,568,136
545,459,569,140
545,462,565,144
545,470,560,148
545,482,557,152
545,487,558,156
545,497,560,160
545,504,555,164
655,870,515,156
655,870,510,160
655,874,493,164
655,880,489,168
655,874,496,168
655,882,475,172
599,370,289,148
599,356,286,152
599,346,285,156
599,328,285,160
599,322,286,164
599,309,291,168
599,291,288,172
648,604,623,156
648,598,618,160
648,597,604,164
648,594,592,168
648,590,587,172
693,189,338,164
693,179,328,168
693,169,321,172
693,160,317,176
693,144,296,180
693,136,289,184
693,126,281,188
694,185,396,164
694,188,407,168
694,186,408,172
694,196,408,176
694,196,409,180
694,183,416,184
694,179,411,188
694,172,420,192
643,544,538,156
643,540,536,160
643,524,528,164
643,513,514,168
643,506,506,172
643,490,495,176
643,477,478,180
643,470,472,184
643,454,460,188
643,446,453,192
643,435,442,196
765,1183,381,180
765,1172,363,184
765,1168,349,188
765,1146,337,192
765,1110,337,196
765,1096,325,200
745,534,556,176
745,527,553,180
745,529,545,184
745,514,553,188
745,517,548,192
745,511,546,196
745,503,540,200
766,116,232,180
766,108,234,184
766,118,229,188
766,84,199,192
766,77,190,196
766,76,185,200
766,59,174,204
501,916,200,120
501,905,215,124
501,891,229,128
501,873,244,132
501,861,249,136
501,843,258,140
501,825,264,144
501,810,268,148
501,783,275,152
501,770,280,156
501,753,284,160
501,733,291,164
501,719,298,168
501,706,308,172
501,695,314,176
501,678,319,180
501,666,325,184
501,655,330,188
501,645,332,192
501,634,336,196
501,619,339,200
501,612,341,204
613,472,366,148
613,465,371,152
613,456,370,156
613,443,365,160
613,428,358,164
613,413,354,168
613,398,348,172
613,380,345,176
613,372,340,180
613,356,336,184
613,342,332,188
613,331,326,192
613,321,320,196
613,310,313,200
613,297,309,204
790,197,252,188
790,181,245,192
790,171,243,196
790,157,233,200
790,144,231,204
790,134,222,208
823,163,412,200
823,162,421,204
823,158,418,208
823,162,426,208
823,156,415,212
825,268,659,200
825,272,654,204
825,280,646,208
825,284,640,212
825,291,629,216
825,293,621,220
743,337,397,176
743,327,397,180
743,322,395,184
743,333,443,188
743,320,454,192
743,310,473,196
743,299,483,200
743,294,504,204
743,292,517,208
743,278,530,212
743,276,554,216
743,276,563,220
875,349,572,208
875,348,561,212
875,351,557,216
875,350,565,220
875,350,548,224
875,345,553,228
931,192,315,224
931,171,313,228
931,158,304,232
931,155,301,236
931,139,291,240
904,538,519,216
904,530,508,220
904,525,501,224
904,514,494,228
904,505,488,232
904,497,484,236
904,491,480,240
908,115,204,216
908,104,196,220
908,95,182,224
908,90,174,228
908,82,164,232
908,69,156,236
908,55,154,240
908,50,144,244
908,45,144,248
878,601,399,208
878,593,402,208
878,597,393,212
878,589,393,216
878,585,393,220
878,576,389,224
878,572,391,228
878,569,388,232
878,570,378,236
878,557,385,240
878,552,383,244
878,546,385,248
855,1089,300,204
855,1063,284,208
855,1050,274,212
855,1027,266,216
855,1001,252,220
855,986,240,224
855,966,233,228
855,947,209,232
855,942,197,236
855,940,171,240
855,939,152,244
855,932,140,248
965,439,489,232
965,432,474,236
965,420,467,240
965,408,457,244
965,400,442,248
965,390,434,252
965,382,422,256
961,409,518,232
961,401,545,236
961,398,554,240
961,391,568,244
961,380,583,248
961,371,591,252
961,356,601,256
961,348,606,260
789,346,388,188
789,342,390,192
789,333,404,196
789,326,411,200
789,311,424,204
789,303,432,208
789,290,452,212
789,285,461,216
789,280,485,220
789,276,500,224
789,276,524,228
789,276,536,232
789,274,560,236
789,270,577,240
789,267,592,244
789,262,618,248
789,253,631,252
789,243,650,256
789,228,658,260
1037,469,481,252
1037,454,472,256
1037,444,465,260
1037,433,464,264
1037,424,455,268
1037,416,445,272
970,201,281,232
970,192,278,236
970,179,272,240
970,167,269,244
970,157,262,248
970,147,255,252
970,136,249,256
970,123,245,260
970,114,238,264
970,101,235,268
970,101,233,272
1043,103,183,252
1043,97,169,256
1043,95,177,256
1043,89,164,260
1043,83,156,264
1043,66,149,268
1043,54,144,272
1043,48,144,276
897,370,413,212
897,343,427,216
897,331,438,220
897,323,447,224
897,311,467,228
897,307,472,232
897,301,492,236
897,307,506,240
897,290,516,244
897,285,534,248
897,281,542,252
897,273,564,256
897,271,569,260
897,269,589,264
897,265,594,268
897,263,611,272
897,258,618,276
1035,357,473,252
1035,349,463,256
1035,340,459,260
1035,330,450,264
1035,318,440,268
1035,308,430,272
1035,297,422,276
1035,286,417,280
1035,272,407,284
1002,348,544,240
1002,351,542,244
1002,350,529,248
1002,346,525,252
1002,341,512,256
1002,336,504,260
1002,326,491,264
1002,319,482,268
1002,310,475,272
1002,296,468,276
1002,279,456,280
1002,273,451,284
1086,156,407,268
1086,155,407,272
1086,144,403,276
1086,141,399,280
1086,142,389,284
973,1180,396,232
973,1152,379,236
973,1086,347,240
973,1029,319,244
973,968,289,248
973,908,259,252
973,851,227,256
973,798,194,260
973,746,160,264
973,698,129,268
973,647,100,272
973,585,65,276
973,530,33,280
973,487,20,284
1090,302,560,268
1090,302,554,272
1090,296,538,276
1090,292,531,280
1090,290,528,284
1090,286,517,288
1041,589,451,252
1041,599,462,256
1041,587,455,260
1041,586,443,264
1041,581,438,268
1041,577,434,272
1041,574,433,276
1041,571,418,280
1041,566,427,284
1041,561,427,288
1041,558,427,292
1108,170,323,276
1108,169,345,280
1108,171,327,284
1108,171,327,288
1108,174,316,292
1017,1184,406,244
1017,1157,376,248
1017,1096,362,252
1017,1041,335,256
1017,988,307,260
1017,939,279,264
1017,889,253,268
1017,841,223,272
1017,784,185,276
1017,729,151,280
1017,679,122,284
1017,629,90,288
1017,579,57,292
1017,525,28,296
1017,484,14,300
1139,262,39,288
1139,276,38,292
1139,283,39,296
1139,288,35,300
1139,304,33,304
1131,884,494,284
1131,881,478,284
1131,877,486,288
1131,871,502,292
1131,878,508,296
1131,871,509,300
1131,862,509,300
1131,866,516,304
1131,859,505,304
1132,265,642,284
1132,235,638,288
1132,230,638,292
1132,221,644,296
1132,217,643,300
1132,213,642,304
1132,206,641,308
1132,207,666,312
1132,197,640,312
1132,191,642,316
1132,183,634,320
1208,321,26,312
1208,322,22,316
1208,329,18,320
1208,338,14,324
1208,360,13,328
902,388,409,216
902,383,405,220
902,373,393,224
902,369,390,228
902,356,381,232
902,351,371,236
902,346,365,240
902,332,360,244
902,324,356,248
902,308,345,252
902,300,341,256
902,284,332,260
902,276,327,264
902,263,317,268
902,254,314,272
902,242,310,276
902,226,298,280
902,219,294,284
902,201,284,288
902,204,291,292
902,187,265,296
902,178,261,300
902,166,258,304
902,153,250,308
902,143,242,312
902,133,238,316
902,123,234,320
902,116,223,324
902,110,217,328
902,95,210,332
902,84,207,332
1168,359,395,296
1168,352,379,300
1168,341,374,304
1168,334,361,308
1168,330,358,312
1168,318,345,316
1168,303,336,320
1168,294,329,324
1168,288,323,328
1168,275,314,332
1168,265,307,336
1143,345,13,288
1143,400,40,292
1143,466,95,296
1143,527,157,300
1143,588,214,304
1143,653,269,308
1143,708,311,312
1143,785,361,316
1143,855,398,320
1143,932,431,324
1143,1020,467,328
1143,1108,502,332
1143,1170,535,336
1159,285,498,296
1159,282,494,300
1159,274,479,304
1159,276,478,304
1159,272,475,308
1159,268,462,312
1159,261,455,316
1159,258,451,320
1159,252,447,324
1159,251,444,328
1159,248,447,332
1159,244,452,336
1176,193,507,300
1176,198,504,304
1176,199,488,308
1176,200,480,312
1176,200,483,312
1176,203,469,316
1176,201,462,320
1176,200,450,324
1176,200,437,328
1176,201,427,332
1176,202,416,336
1176,202,398,340
1227,521,398,320
1227,519,377,324
1227,512,375,328
1227,507,368,332
1227,498,369,332
1227,503,363,336
1227,494,362,340
1282,254,285,340
1282,244,279,344
1282,233,275,348
1282,227,275,352
1282,217,264,352
1270,272,73,336
1270,338,122,340
1270,402,168,344
1270,468,214,348
1270,530,254,352
1240,200,14,324
1240,255,35,328
1240,323,78,332
1240,390,121,336
1240,457,164,340
1240,521,204,344
1240,590,245,348
1240,654,282,352
1260,186,335,332
1260,176,331,336
1260,173,333,340
1260,165,322,344
1260,161,319,348
1260,170,325,352
1032,603,323,248
1032,604,317,248
1032,607,322,252
1032,607,315,256
1032,611,313,260
1032,615,304,264
1032,617,302,268
1032,627,295,272
1032,640,284,276
1032,651,269,280
1032,657,261,284
1032,661,246,288
1032,672,232,292
1032,684,217,296
1032,687,203,300
1032,688,189,304
1032,693,177,308
1032,704,159,312
1032,712,141,316
1032,716,128,320
1032,723,116,324
1032,732,95,328
1032,738,82,332
1032,741,64,336
1032,743,53,340
1032,746,35,344
1032,744,23,348
1032,742,17,352
1239,179,624,324
1239,176,612,328
1239,174,595,332
1239,175,587,336
1239,172,594,336
1239,174,574,340
1239,172,570,344
1239,169,559,348
1239,165,554,352
1283,255,326,340
1283,248,334,344
1283,247,338,348
1283,242,349,352
1283,236,360,356
1151,805,665,292
1151,823,663,296
1151,839,660,300
1151,851,656,304
1151,865,652,308
1151,882,646,312
1151,895,643,316
1151,914,636,320
1151,923,632,324
1151,948,626,328
1151,957,623,332
1151,976,615,336
1151,988,609,340
1151,1004,605,344
1151,1012,600,348
1151,1027,591,352
1151,1042,587,356
1271,543,465,336
1271,535,464,340
1271,525,461,340
1271,523,461,344
1271,518,457,348
1271,511,444,348
1271,507,467,352
1271,500,448,356
1236,178,662,324
1236,170,658,328
1236,168,653,332
1236,158,641,336
1236,155,638,340
1236,149,623,344
1236,148,620,348
1236,148,608,352
1236,147,601,356
1236,151,593,360
1236,145,585,364
1236,150,582,368
1236,151,582,368
1236,155,588,372
1236,155,587,376
1236,155,590,380
1317,747,329,356
1317,823,360,360
1317,890,387,364
1317,958,419,368
1317,1028,455,372
1317,1104,493,376
1317,1161,525,380
1316,618,306,356
1316,690,345,360
1316,754,377,364
1316,818,407,368
1316,893,442,372
1316,968,478,376
1316,1034,510,380
1329,220,380,364
1329,212,389,368
1329,206,396,372
1329,195,406,376
1329,187,411,380
1329,180,416,384
1329,172,419,388
1328,181,325,364
1328,179,320,368
1328,168,309,372
1328,164,303,376
1328,153,282,380
1328,146,277,384
1328,136,257,388
1328,129,244,388
1328,132,249,392
1318,223,277,356
1318,222,283,360
1318,223,296,364
1318,220,308,368
1318,217,316,372
1318,215,335,376
1318,214,351,380
1318,210,365,384
1318,202,380,388
1318,196,392,392
1318,191,396,396
1334,1127,373,368
1334,1066,348,372
1334,1005,319,376
1334,954,293,380
1334,904,267,384
1334,828,227,388
1334,777,201,392
1334,724,176,396
1334,673,152,400
1334,622,128,404
1334,571,103,408
1334,524,76,412
1334,470,44,416
1334,417,18,420
1365,238,445,396
1365,238,443,400
1365,236,433,404
1365,234,427,408
1365,232,423,412
1365,232,414,416
1365,239,396,420
1354,1046,577,384
1354,1053,576,388
1354,1064,571,392
1354,1081,565,396
1354,1091,559,400
1354,1106,554,404
1354,1119,548,408
1354,1138,544,412
1354,1150,538,416
1354,1167,532,420
1354,1188,524,424
1386,151,585,420
1386,150,594,424
1386,146,596,428
1386,146,607,432
1386,146,616,436
1401,173,394,428
1401,194,388,432
1401,201,380,436
1401,206,370,440
1401,204,359,444
1295,481,353,348
1295,476,351,352
1295,469,348,356
1295,459,350,356
1295,463,344,360
1295,456,341,364
1295,451,341,368
1295,442,338,372
1295,436,335,376
1295,431,327,380
1295,425,321,384
1295,416,319,388
1295,406,316,392
1295,400,313,396
1295,395,314,400
1295,387,310,404
1295,380,306,408
1295,373,304,412
1295,364,302,416
1295,355,300,420
1295,347,294,424
1295,336,291,428
1295,330,288,432
1295,319,283,436
1295,312,283,440
1295,304,278,444
1295,294,273,448
1295,287,274,452
1295,273,278,452
1295,276,271,456
1295,270,270,460
1295,261,267,464
1295,256,260,468
1295,255,260,468
1457,451,148,456
1457,429,166,460
1457,423,181,464
1457,414,201,468
1457,409,216,472
1457,391,216,472
1461,133,650,460
1461,132,651,464
1461,131,655,468
1461,143,660,472
1461,143,665,476
1468,227,25,464
1468,289,53,468
1468,357,97,472
1468,425,142,476
1468,509,198,480
1290,864,525,344
1290,854,521,348
1290,848,526,352
1290,852,524,356
1290,842,526,360
1290,832,522,364
1290,824,516,368
1290,805,505,372
1290,794,501,376
1290,777,496,380
1290,767,489,384
1290,740,477,388
1290,729,471,392
1290,713,465,396
1290,700,453,400
1290,683,444,404
1290,674,436,408
1290,659,428,412
1290,645,414,416
1290,626,403,420
1290,602,391,424
1290,587,383,428
1290,566,372,432
1290,550,363,436
1290,534,356,440
1290,516,346,444
1290,492,339,448
1290,471,337,452
1290,454,329,456
1290,434,325,460
1290,419,321,464
1290,403,317,468
1290,380,305,472
1290,366,294,476
1290,345,285,480
1484,184,321,472
1484,173,302,476
1484,152,298,480
1484,143,263,484
1484,128,253,488
1496,283,311,480
1496,270,337,484
1496,261,343,488
1496,254,359,492
1496,253,355,496
1525,112,235,492
1525,104,240,496
1525,84,210,500
1525,76,204,504
1525,68,190,508
1515,313,271,488
1515,291,270,492
1515,276,268,496
1515,260,269,500
1515,243,269,504
1515,224,270,508
1491,244,252,476
1491,236,251,480
1491,224,251,484
1491,217,250,488
1491,210,246,492
1491,199,244,496
1491,189,244,500
1491,182,243,504
1491,170,234,508
1545,413,344,504
1545,416,344,508
1545,415,330,508
1545,416,326,512
1545,411,328,516
1511,578,234,484
1511,656,257,488
1511,734,280,492
1511,807,309,496
1511,875,345,500
1511,935,378,504
1511,1013,421,508
1511,1090,464,512
1511,1150,496,516
1501,287,23,484
1501,347,50,488
1501,410,87,492
1501,470,123,496
1501,528,157,500
1501,581,187,504
1501,651,225,508
1501,723,264,512
1501,778,297,516
1501,838,334,520
1501,895,367,524
1501,961,401,528
1529,208,393,496
1529,208,387,500
1529,196,401,504
1529,199,400,508
1529,174,403,512
1529,166,405,516
1529,155,402,520
1529,152,400,524
1529,140,400,528
1529,138,400,532
1435,1188,396,444
1435,1154,365,448
1435,1112,341,452
1435,1067,312,456
1435,1024,287,460
1435,977,262,464
1435,925,247,468
1435,873,251,472
1435,825,271,476
1435,794,305,480
1435,787,343,484
1435,794,380,488
1435,809,409,492
1435,826,429,496
1435,854,457,500
1435,884,471,504
1435,929,481,508
1435,977,494,512
1435,1012,508,516
1435,1049,524,520
1435,1084,544,524
1435,1120,567,528
1435,1155,589,532
1435,1176,605,536
1596,184,325,532
1596,180,321,536
1596,169,312,540
1596,155,297,544
1596,142,284,548
1596,130,278,552
1596,113,264,556
1615,273,312,544
1615,270,310,548
1615,269,314,552
1615,264,317,556
1615,264,327,560
1605,234,381,536
1605,229,373,540
1605,223,367,544
1605,216,365,548
1605,206,356,552
1605,192,352,556
1605,187,334,560
1605,181,338,564
1611,101,190,540
1611,99,184,544
1611,93,179,548
1611,85,169,552
1611,78,164,556
1611,68,155,560
1611,62,148,564
1611,51,143,568
1611,45,135,572
1627,818,661,560
1627,808,657,564
1627,792,654,568
1627,785,650,572
1627,766,644,576
1627,754,639,580
1627,742,643,584
1642,267,289,580
1642,253,284,584
1642,244,281,588
1642,227,277,592
1642,220,274,596
1643,295,270,580
1643,290,275,584
1643,282,273,588
1643,268,267,592
1643,259,262,596
1643,248,261,600
1637,143,406,576
1637,157,406,580
1637,158,406,584
1637,179,414,588
1637,197,415,592
1637,204,419,596
1637,216,418,600
1637,228,424,604
1637,239,424,608
1651,715,631,592
1651,705,634,596
1651,690,626,600
1651,678,622,604
1651,666,615,608
1651,652,611,612
1651,639,585,616
1658,187,252,608
1658,178,246,612
1658,167,239,616
1658,153,236,620
1658,141,234,624
1660,271,299,612
1660,271,300,616
1660,263,300,620
1660,255,297,624
1660,240,288,628
1659,225,248,608
1659,210,241,612
1659,204,239,616
1659,190,231,620
1659,184,229,624
1659,164,231,628
1656,918,130,604
1656,910,144,608
1656,903,153,612
1656,898,164,616
1656,886,183,620
1656,874,194,624
1656,864,204,628
1664,230,414,616
1664,231,415,620
1664,228,420,624
1664,217,413,628
1664,213,410,632
1664,201,415,636
1675,596,601,628
1675,589,595,632
1675,570,587,636
1675,558,579,640
1675,545,568,644
1675,526,557,648
1675,519,550,652
1674,594,556,628
1674,588,552,632
1674,573,541,636
1674,561,529,640
1674,550,520,644
1674,538,511,648
1674,529,504,652
1686,886,193,636
1686,870,211,640
1686,860,226,644
1686,854,231,648
1686,846,242,652
1686,846,247,656
1686,846,249,660
1685,844,235,636
1685,834,253,640
1685,825,263,644
1685,816,275,648
1685,807,296,652
1685,799,301,656
1685,792,312,660
1685,782,334,664
1685,771,355,668
1705,155,288,656
1705,166,291,660
1705,183,295,664
1705,200,307,668
1705,216,308,672
1705,232,310,676
1717,485,113,664
1717,535,150,668
1717,583,186,672
1717,639,222,676
1717,693,250,680
1717,742,278,684
1708,502,512,660
1708,486,502,664
1708,476,489,668
1708,461,476,672
1708,449,463,676
1708,438,457,680
1708,431,439,684
1708,418,433,688
1708,412,429,692
1568,408,419,520
1568,441,408,524
1568,456,408,528
1568,468,412,532
1568,495,408,536
1568,509,406,540
1568,529,408,544
1568,550,410,548
1568,562,411,552
1568,589,414,556
1568,606,417,560
1568,622,417,564
1568,652,418,568
1568,665,415,572
1568,686,410,576
1568,708,401,580
1568,717,399,584
1568,744,387,588
1568,759,379,592
1568,776,377,596
1568,807,370,600
1568,824,366,604
1568,844,364,608
1568,872,359,612
1568,886,354,616
1568,903,351,620
1568,930,343,624
1568,945,338,628
1568,961,335,632
1568,985,325,636
1568,1009,316,640
1568,1022,311,644
1568,1042,295,648
1568,1052,282,652
1568,1060,276,656
1568,1072,260,660
1568,1078,251,664
1568,1093,232,668
1568,1092,214,672
1568,1072,202,676
1568,1059,208,680
1568,1048,219,684
1568,1041,223,688
1568,1030,231,692
1568,1025,234,696
1743,798,310,688
1743,854,344,692
1743,904,373,696
1743,972,408,700
1743,1030,437,704
1743,1093,468,708
1743,1149,499,712
1743,1178,515,716
1688,198,22,640
1688,232,41,644
1688,273,74,648
1688,314,105,652
1688,347,131,656
1688,383,152,660
1688,434,175,664
1688,492,202,668
1688,542,225,672
1688,596,253,676
1688,652,286,680
1688,701,317,684
1688,760,351,688
1688,816,381,692
1688,869,409,696
1688,941,447,700
1688,1001,481,704
1688,1069,512,708
1688,1134,541,712
1688,1170,565,716
1702,939,152,652
1702,932,159,656
1702,925,165,660
1702,920,176,664
1702,914,176,668
1702,911,182,672
1702,907,180,676
1702,905,186,680
1702,896,192,684
1702,885,198,688
1702,875,208,692
1702,860,220,696
1702,847,228,700
1702,833,245,704
1702,820,265,708
1702,808,275,712
1702,797,290,716
1702,784,309,720
1702,773,319,724
1702,762,336,728
1702,749,353,732
1702,737,364,736
1756,204,406,704
1756,204,421,708
1756,200,393,712
1756,203,388,716
1756,199,376,720
1756,194,368,724
1756,197,352,728
1756,190,347,732
1756,181,336,736
1756,178,327,740
1756,170,313,744
1756,165,312,748
1756,145,298,752
1648,506,659,588
1648,512,653,592
1648,517,640,596
1648,524,624,600
1648,532,610,604
1648,536,588,608
1648,545,574,612
1648,556,553,616
1648,562,544,620
1648,567,524,624
1648,577,506,628
1648,589,496,632
1648,594,475,636
1648,604,465,640
1648,617,452,644
1648,624,441,648
1648,630,430,652
1648,634,424,656
1648,638,413,660
1648,631,410,664
1648,633,400,668
1648,635,395,672
1648,637,384,676
1648,635,376,680
1648,634,366,684
1648,636,358,688
1648,651,347,692
1648,664,337,696
1648,677,317,700
1648,692,303,704
1648,705,291,708
1648,723,279,712
1648,733,269,716
1648,751,260,720
1648,768,251,724
1648,781,246,728
1648,805,238,732
1648,822,229,736
1648,838,222,740
1648,857,212,744
1648,871,204,748
1648,885,197,752
1648,900,188,756
1648,915,182,760
1648,930,173,764
1727,749,389,676
1727,738,405,680
1727,725,423,684
1727,716,435,688
1727,704,446,692
1727,692,464,696
1727,680,474,700
1727,669,484,704
1727,653,494,708
1727,646,504,712
1727,628,513,716
1727,618,517,720
1727,603,522,724
